cliente,equipo,numeroSerie,periodo,prueba,fechaRealizacion,noReporte,resultado,ejecucion,emisor,pruebaDetalle,observaciones,ubicacion,areaPrueba,tecnico,proxima
PCT,PCT-PUP-0270,PCT-24-31502-1-004,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-248,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0270,PCT-24-31502-1-004,ANUAL,UTT,25/11/2025,GIM-REP-PCT-248,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0271,PCT-24-31502-1-005,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-256,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0271,PCT-24-31502-1-005,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-256,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0271,PCT-24-31502-1-005,ANUAL,UTT,25/11/2025,GIM-REP-PCT-256,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0272,PCT-24-31502-1-006,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-250,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0272,PCT-24-31502-1-006,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-250,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0272,PCT-24-31502-1-006,ANUAL,UTT,25/11/2025,GIM-REP-PCT-250,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0273,PCT-24-31502-1-007,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-254,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0273,PCT-24-31502-1-007,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-254,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0273,PCT-24-31502-1-007,ANUAL,UTT,25/11/2025,GIM-REP-PCT-254,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0274,PCT-24-31502-1-008,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-257,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0274,PCT-24-31502-1-008,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-257,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0274,PCT-24-31502-1-008,ANUAL,UTT,25/11/2025,GIM-REP-PCT-257,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0275,PCT-24-31502-1-009,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-251,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0275,PCT-24-31502-1-009,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-251,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0275,PCT-24-31502-1-009,ANUAL,UTT,25/11/2025,GIM-REP-PCT-251,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0276,PCT-24-31502-1-010,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-255,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0276,PCT-24-31502-1-010,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-255,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0276,PCT-24-31502-1-010,ANUAL,UTT,25/11/2025,GIM-REP-PCT-255,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-PUP-0277,PCT-24-31502-2-001,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-321,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0277,PCT-24-31502-2-001,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-321,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0277,PCT-24-31502-2-001,ANUAL,UTT,26/11/2025,GIM-REP-PCT-321,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0278,PCT-24-31502-2-002,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-322,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0278,PCT-24-31502-2-002,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-322,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0278,PCT-24-31502-2-002,ANUAL,UTT,26/11/2025,GIM-REP-PCT-322,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0279,PCT-24-31502-2-003,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-323,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0279,PCT-24-31502-2-003,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-323,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0279,PCT-24-31502-2-003,ANUAL,UTT,26/11/2025,GIM-REP-PCT-323,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0280,PCT-24-31502-2-004,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-324,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0280,PCT-24-31502-2-004,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-324,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0280,PCT-24-31502-2-004,ANUAL,UTT,26/11/2025,GIM-REP-PCT-324,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0281,PCT-24-31502-2-005,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-327,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0281,PCT-24-31502-2-005,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-327,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0281,PCT-24-31502-2-005,ANUAL,UTT,26/11/2025,GIM-REP-PCT-327,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0282,PCT-24-31502-2-006,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-320,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0282,PCT-24-31502-2-006,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-320,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0282,PCT-24-31502-2-006,ANUAL,UTT,26/11/2025,GIM-REP-PCT-320,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0283,PCT-24-31502-2-007,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-326,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0283,PCT-24-31502-2-007,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-326,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0283,PCT-24-31502-2-007,ANUAL,UTT,26/11/2025,GIM-REP-PCT-326,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0284,PCT-24-31502-2-008,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-319,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0284,PCT-24-31502-2-008,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-319,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0284,PCT-24-31502-2-008,ANUAL,UTT,26/11/2025,GIM-REP-PCT-319,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0285,PCT-24-31502-2-009,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-328,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0285,PCT-24-31502-2-009,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-328,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0285,PCT-24-31502-2-009,ANUAL,UTT,26/11/2025,GIM-REP-PCT-328,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0286,PCT-24-31502-2-010,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-325,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0286,PCT-24-31502-2-010,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-325,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0286,PCT-24-31502-2-010,ANUAL,UTT,26/11/2025,GIM-REP-PCT-325,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PUP-0287,PCT-24-31502-3-001,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-054,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0287,PCT-24-31502-3-001,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-054,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0287,PCT-24-31502-3-001,ANUAL,UTT,24/11/2025,GIM-REP-PCT-054,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0288,PCT-24-31502-3-002,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-052,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0288,PCT-24-31502-3-002,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-052,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0288,PCT-24-31502-3-002,ANUAL,UTT,24/11/2025,GIM-REP-PCT-052,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0289,PCT-24-31502-3-003,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-061,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0289,PCT-24-31502-3-003,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-061,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0289,PCT-24-31502-3-003,ANUAL,UTT,24/11/2025,GIM-REP-PCT-061,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0290,PCT-24-31502-3-004,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-059,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0290,PCT-24-31502-3-004,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-059,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0290,PCT-24-31502-3-004,ANUAL,UTT,24/11/2025,GIM-REP-PCT-059,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0291,PCT-24-31502-3-005,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-058,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0291,PCT-24-31502-3-005,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-058,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0291,PCT-24-31502-3-005,ANUAL,UTT,24/11/2025,GIM-REP-PCT-058,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0292,PCT-24-31502-3-006,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-055,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0292,PCT-24-31502-3-006,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-055,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0292,PCT-24-31502-3-006,ANUAL,UTT,24/11/2025,GIM-REP-PCT-055,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0293,PCT-24-31502-3-007,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-056,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0293,PCT-24-31502-3-007,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-056,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0293,PCT-24-31502-3-007,ANUAL,UTT,24/11/2025,GIM-REP-PCT-056,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0294,PCT-24-31502-3-008,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-057,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0294,PCT-24-31502-3-008,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-057,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0294,PCT-24-31502-3-008,ANUAL,UTT,24/11/2025,GIM-REP-PCT-057,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0295,PCT-24-31502-3-009,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-053,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0295,PCT-24-31502-3-009,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-053,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0295,PCT-24-31502-3-009,ANUAL,UTT,24/11/2025,GIM-REP-PCT-053,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0296,PCT-24-31502-3-010,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-060,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0296,PCT-24-31502-3-010,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-060,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0296,PCT-24-31502-3-010,ANUAL,UTT,24/11/2025,GIM-REP-PCT-060,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0297,PCT-24-31502-5-001,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-034,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0297,PCT-24-31502-5-001,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-034,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0297,PCT-24-31502-5-001,ANUAL,UTT,24/11/2025,GIM-REP-PCT-034,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0298,PCT-24-31502-5-002,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-038,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0298,PCT-24-31502-5-002,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-038,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0298,PCT-24-31502-5-002,ANUAL,UTT,24/11/2025,GIM-REP-PCT-038,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0299,PCT-24-31502-5-003,ANUAL,VT / PT / MT,11/12/2025,GIM-REP-PCT-953,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,11/12/2026
PCT,PCT-PUP-0299,PCT-24-31502-5-003,ANUAL,VT / PT / MT,11/12/2025,GIM-REP-PCT-953,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,11/12/2026
PCT,PCT-PUP-0299,PCT-24-31502-5-003,ANUAL,UTT,11/12/2025,GIM-REP-PCT-953,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,11/12/2026
PCT,PCT-PUP-0300,PCT-24-31502-5-004,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-035,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0300,PCT-24-31502-5-004,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-035,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0300,PCT-24-31502-5-004,ANUAL,UTT,24/11/2025,GIM-REP-PCT-035,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0301,PCT-24-31502-5-005,ANUAL,VT / PT / MT,11/12/2025,GIM-REP-PCT-952,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,11/12/2026
PCT,PCT-PUP-0301,PCT-24-31502-5-005,ANUAL,VT / PT / MT,11/12/2025,GIM-REP-PCT-952,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,11/12/2026
PCT,PCT-PUP-0301,PCT-24-31502-5-005,ANUAL,UTT,11/12/2025,GIM-REP-PCT-952,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,11/12/2026
PCT,PCT-PUP-0302,PCT-24-31502-5-006,ANUAL,VT / PT / MT,11/12/2025,GIM-REP-PCT-950,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,11/12/2026
PCT,PCT-PUP-0302,PCT-24-31502-5-006,ANUAL,VT / PT / MT,11/12/2025,GIM-REP-PCT-950,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,11/12/2026
PCT,PCT-PUP-0302,PCT-24-31502-5-006,ANUAL,UTT,11/12/2025,GIM-REP-PCT-950,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,11/12/2026
PCT,PCT-PUP-0303,PCT-24-31502-5-007,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-037,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0303,PCT-24-31502-5-007,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-037,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0303,PCT-24-31502-5-007,ANUAL,UTT,24/11/2025,GIM-REP-PCT-037,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0304,PCT-24-31502-5-008,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-036,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0304,PCT-24-31502-5-008,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-036,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0304,PCT-24-31502-5-008,ANUAL,UTT,24/11/2025,GIM-REP-PCT-036,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0305,PCT-24-31502-5-009,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-039,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0305,PCT-24-31502-5-009,ANUAL,VT / PT / MT,24/11/2025,GIM-REP-PCT-039,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"A. RET., INSERTOS",GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0305,PCT-24-31502-5-009,ANUAL,UTT,24/11/2025,GIM-REP-PCT-039,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,24/11/2026
PCT,PCT-PUP-0306,PCT-24-31502-5-010,ANUAL,VT / PT / MT,11/12/2025,GIM-REP-PCT-951,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,11/12/2026
